F7 Value,T7 Value,P7 Value,O1 Value,O2 Value,P8 Value,T8 Value,F8 Value,class
3928.545454,3929.575757,4288.636363,4471.515151,4213.424242,4366.939394,5008.30303,4228.363636,-1
3930.60606,3912.060606,4282.969697,4471,4216.515151,4367.454545,5013.454545,4233,-1
3920.818181,3906.909091,4274.212121,4464.30303,4210.848484,4361.787878,5009.333333,4224.757575,-1
3915.151515,3918.242424,4276.787878,4460.696969,4202.60606,4351.484848,5002.636363,4217.030303,-1
3923.909091,3928.030303,4289.666666,4471.515151,4209.30303,4355.60606,5012.424242,4225.272727,-1
3933.181818,3936.272727,4295.333333,4482.848484,4222.696969,4371.060606,5020.151515,4230.939394,-1
3930.090909,3935.242424,4296.363636,4478.212121,4219.090909,4369,5011.90909,4225.787878,-1
3925.454545,3924.939394,4293.272727,4466.878787,4208.272727,4356.121212,5009.333333,4224.757575,-1
3926.484848,3920.30303,4278.333333,4459.666666,4207.242424,4356.636363,5013.969696,4225.787878,-1
3927,3924.424242,4270.090909,4456.575757,4210.333333,4359.727272,5009.848484,4224.242424,-1
3928.545454,3921.333333,4282.454545,4461.727272,4214.454545,4355.60606,5004.696969,4226.30303,-1
3928.030303,3911.030303,4290.181818,4467.393939,4219.090909,4356.121212,5006.242424,4224.242424,-1
3927.515151,3916.696969,4287.090909,4473.060606,4219.090909,4363.848484,5015.515151,4223.212121,-1
3931.121212,3936.272727,4288.636363,4480.272727,4215.484848,4369,5017.060606,4228.363636,-1
3930.090909,3937.818181,4292.242424,4480.272727,4213.424242,4365.393939,5008.30303,4224.242424,-1
3923.909091,3919.787878,4291.727272,4475.121212,4211.878787,4361.787878,5009.848484,4219.090909,-1
3922.878787,3915.151515,4285.545454,4472.545454,4209.818181,4360.242424,5012.424242,4218.060606,-1
3929.575757,3925.969697,4289.666666,4477.181818,4212.90909,4360.242424,5011.393939,4216,-1
3936.787878,3937.30303,4306.666666,4483.363636,4222.696969,4369.515151,5021.696969,4222.696969,-1
3938.848484,3944.515151,4311.818181,4485.939393,4235.060606,4383.939394,5030.969696,4234.545454,-1
3929.575757,3943.484848,4296.363636,4481.30303,4234.030303,4379.30303,5021.181818,4224.242424,-1
3921.848484,3934.727272,4292.242424,4482.848484,4228.363636,4367.454545,5012.424242,4209.30303,-1
3923.393939,3932.151515,4304.090909,4488,4230.424242,4368.484848,5013.454545,4213.939394,-1
3917.727272,3930.60606,4299.454545,4482.848484,4225.272727,4366.424242,5004.696969,4210.848484,-1
3917.212121,3932.151515,4295.333333,4489.030303,4225.272727,4370.545454,5008.818181,4206.727272,-1
3930.090909,3939.878787,4306.151515,4503.969697,4240.727272,4384.454545,5030.454545,4223.212121,-1
3930.60606,3933.181818,4305.121212,4496.757575,4239.696969,4380.848484,5032.515151,4229.393939,-1
3921.333333,3926.484848,4298.424242,4483.878787,4226.30303,4369.515151,5017.575757,4217.545454,-1
3924.424242,3932.151515,4303.575757,4488,4232.484848,4372.090909,5017.060606,4219.090909,-1
3930.60606,3932.666666,4301,4494.181818,4243.30303,4377.242424,5026.848484,4228.363636,-1
3924.424242,3922.878787,4289.151515,4486.969697,4236.090909,4371.060606,5021.181818,4221.666666,-1
3916.181818,3912.060606,4287.60606,4475.121212,4221.666666,4358.696969,5010.363636,4207.242424,-1
3917.212121,3911.545454,4288.121212,4468.939393,4214.969697,4355.60606,5006.242424,4201.060606,-1
3924.939394,3919.787878,4289.151515,4473.575757,4222.181818,4364.363636,5005.212121,4207.242424,-1
3927,3930.60606,4291.727272,4475.636363,4224.757575,4365.393939,5003.666666,4209.30303,-1
3920.30303,3937.30303,4292.242424,4467.393939,4214.969697,4356.636363,5005.727272,4205.181818,-1
3923.393939,3942.969697,4298.424242,4471,4217.545454,4361.787878,5015,4207.242424,-1
3928.545454,3939.363636,4294.818181,4477.696969,4224.242424,4367.969697,5015,4206.212121,-1
3919.787878,3928.030303,4280.90909,4472.030303,4214.969697,4360.242424,5003.666666,4201.060606,-1
3916.181818,3927.515151,4282.969697,4472.030303,4210.848484,4357.151515,5000.575757,4201.060606,-1
3921.848484,3927,4297.393939,4481.818181,4220.636363,4362.30303,5007.787878,4204.666666,-1
3922.878787,3923.909091,4303.060606,4488,4221.666666,4363.848484,5012.939393,4210.848484,-1
3921.848484,3931.636363,4301.515151,4489.030303,4218.060606,4361.272727,5014.484848,4218.575757,-1
3925.454545,3947.60606,4295.848484,4485.939393,4220.636363,4363.848484,5009.333333,4219.60606,-1
3931.636363,3945.545454,4294.818181,4483.363636,4225.787878,4369.515151,5002.636363,4221.151515,-1
3938.333333,3923.393939,4296.878787,4484.393939,4231.969697,4375.696969,5019.121212,4230.939394,-1
3937.30303,3917.727272,4286.575757,4477.181818,4230.939394,4376.727272,5034.060606,4230.424242,-1
3936.272727,3946.060606,4291.212121,4475.121212,4234.545454,4379.30303,5032.515151,4229.393939,-1
3938.848484,3960.484848,4313.363636,4488,4246.90909,4384.969697,5036.636363,4237.121212,-1
3932.666666,3937.30303,4307.181818,4487.484848,4240.212121,4379.30303,5036.121212,4228.878787,-1
3931.121212,3927,4290.181818,4480.787878,4227.848484,4371.575757,5022.727272,4217.545454,-1
3937.818181,3945.030303,4300.484848,4489.545454,4231.454545,4371.060606,5010.878787,4219.60606,-1
3932.666666,3950.181818,4307.696969,4489.030303,4234.545454,4367.969697,5009.848484,4215.484848,-1
3923.393939,3939.363636,4294.30303,4477.181818,4226.818181,4361.787878,5012.939393,4205.696969,-1
3923.393939,3934.212121,4288.121212,4477.696969,4224.757575,4361.787878,5011.90909,4206.727272,-1
3922.878787,3938.848484,4290.181818,4476.151515,4228.878787,4367.454545,5015.515151,4210.333333,-1
3921.848484,3940.909091,4290.181818,4473.575757,4232.484848,4371.575757,5021.696969,4213.424242,-1
3925.454545,3934.727272,4294.818181,4482.848484,4235.575757,4373.636363,5012.424242,4217.030303,-1
3928.545454,3927,4303.060606,4489.030303,4234.030303,4372.090909,5003.666666,4216.515151,-1
3929.575757,3925.454545,4306.666666,4486.454545,4227.333333,4367.969697,5014.484848,4216,-1
3929.575757,3937.30303,4303.060606,4489.545454,4227.848484,4369.515151,5024.787878,4219.090909,-1
3934.212121,3942.969697,4299.969697,4493.151515,4233.515151,4376.212121,5021.696969,4222.696969,-1
3941.424242,3935.242424,4299.969697,4489.545454,4230.939394,4373.121212,5020.151515,4222.696969,-1
3941.939394,3935.242424,4293.272727,4481.818181,4220.121212,4359.727272,5011.393939,4214.969697,-1
3933.696969,3939.363636,4288.636363,4473.575757,4212.393939,4355.090909,4998.515151,4206.727272,-1
3931.636363,3933.696969,4291.727272,4472.545454,4212.393939,4359.727272,5004.181818,4210.848484,-1
3940.393939,3933.181818,4293.787878,4477.696969,4214.969697,4360.242424,5018.090909,4219.60606,-1
3943.484848,3935.757575,4290.696969,4477.696969,4216.515151,4359.212121,5019.636363,4219.090909,-1
3932.151515,3931.121212,4288.121212,4470.484848,4214.454545,4358.181818,5012.424242,4210.333333,-1
3922.363636,3928.545454,4287.090909,4462.242424,4210.333333,4355.090909,5004.696969,4206.212121,-1
3925.969697,3918.242424,4281.939394,4460.181818,4205.696969,4350.454545,4992.333333,4209.30303,-1
3935.242424,3913.60606,4279.878787,4463.787878,4204.666666,4352,4990.272727,4213.939394,-1
3936.272727,3929.575757,4279.878787,4463.272727,4207.757575,4355.60606,5006.757575,4216,-1
3933.181818,3925.454545,4280.393939,4456.575757,4204.151515,4351.484848,5013.454545,4211.878787,-1
3934.727272,3915.666666,4286.060606,4461.727272,4200.545454,4350.969697,5008.30303,4211.878787,-1
3939.363636,3936.787878,4292.242424,4472.545454,4209.818181,4357.666666,5012.424242,4226.30303,-1
3939.878787,3953.787878,4293.787878,4471.515151,4217.030303,4361.272727,5015,4234.545454,-1
3935.757575,3936.272727,4287.60606,4463.787878,4212.393939,4358.181818,5006.757575,4225.272727,-1
3937.30303,3922.363636,4287.090909,4465.333333,4207.757575,4358.696969,5008.818181,4224.757575,-1
3943.484848,3930.60606,4293.272727,4471.515151,4211.363636,4359.727272,5018.090909,4234.030303,-1
3944.515151,3934.212121,4295.333333,4474.090909,4215.484848,4359.727272,5014.484848,4233,-1
3937.30303,3929.060606,4285.545454,4468.424242,4208.787878,4354.575757,5002.121212,4220.121212,-1
3932.151515,3923.393939,4273.181818,4461.727272,4202.090909,4344.787878,4996.454545,4210.848484,-1
3935.757575,3919.787878,4276.787878,4462.242424,4208.272727,4346.848484,5002.636363,4217.030303,-1
3934.727272,3914.636363,4285.030303,4463.272727,4211.878787,4356.636363,5001.60606,4224.757575,-1
3929.575757,3920.818181,4288.636363,4463.272727,4210.333333,4359.212121,5002.121212,4226.818181,-1
3935.242424,3936.787878,4290.181818,4468.939393,4214.454545,4357.151515,5017.060606,4228.878787,-1
3938.333333,3925.969697,4289.666666,4471.515151,4215.484848,4356.121212,5020.151515,4227.333333,-1
3928.030303,3912.060606,4284.515151,4467.393939,4208.787878,4353.030303,5003.151515,4221.666666,-1
3929.575757,3937.30303,4286.060606,4469.454545,4208.272727,4353.545454,5000.060606,4222.181818,-1
3945.030303,3963.575757,4297.90909,4476.666666,4214.454545,4362.818181,5015,4225.787878,-1
3945.545454,3952.757575,4298.424242,4475.121212,4212.90909,4363.333333,5021.696969,4227.848484,-1
3936.787878,3937.30303,4289.666666,4470.484848,4205.181818,4355.090909,5019.121212,4233,-1
3943.484848,3947.60606,4300.484848,4476.666666,4209.30303,4358.181818,5021.181818,4237.636363,-1
3949.151515,3949.151515,4305.636363,4482.333333,4213.424242,4360.242424,5017.060606,4231.454545,-1
3934.212121,3922.878787,4276.787878,4467.90909,4197.969697,4343.757575,4997.484848,4221.151515,-1
3932.151515,3917.727272,4264.939394,4462.242424,4197.454545,4341.181818,5000.575757,4232.484848,-1
3951.727272,3937.818181,4291.212121,4476.666666,4222.696969,4361.272727,5025.30303,4247.424242,-1
3950.181818,3932.666666,4298.424242,4477.696969,4223.212121,4362.30303,5020.151515,4236.60606,-1
3928.030303,3906.393939,4281.424242,4463.787878,4201.575757,4344.787878,5001.090909,4222.696969,-1
3922.878787,3909.484848,4279.363636,4465.848484,4200.545454,4340.666666,5005.212121,4225.787878,-1
3932.151515,3931.636363,4289.151515,4478.212121,4210.848484,4350.969697,5014.484848,4229.90909,-1
3933.181818,3933.696969,4293.272727,4479.757575,4214.454545,4358.696969,5012.424242,4231.454545,-1
3931.121212,3929.060606,4297.90909,4477.696969,4218.060606,4364.363636,5016.030303,4236.090909,-1
3927,3922.363636,4300.484848,4476.151515,4219.60606,4365.393939,5023.242424,4233,-1
3924.939394,3912.060606,4291.727272,4474.60606,4219.090909,4360.757575,5024.272727,4229.393939,-1
3933.696969,3915.666666,4289.666666,4481.818181,4227.848484,4365.90909,5024.787878,4237.121212,-1
3934.727272,3925.454545,4293.272727,4483.363636,4229.90909,4371.060606,5020.666666,4236.090909,-1
3923.909091,3927.515151,4290.181818,4476.666666,4221.666666,4365.393939,5017.060606,4226.818181,-1
3918.242424,3919.272727,4292.757575,4479.757575,4223.727272,4363.848484,5019.636363,4223.727272,-1
3919.272727,3911.030303,4298.424242,4484.393939,4222.181818,4360.757575,5016.030303,4221.666666,-1
3921.333333,3912.575757,4291.727272,4476.666666,4209.818181,4348.393939,5005.212121,4214.969697,-1
3923.909091,3919.787878,4287.090909,4475.121212,4215.484848,4352,5009.333333,4218.575757,-1
3927,3921.848484,4299.969697,4483.878787,4227.848484,4367.969697,5021.181818,4227.333333,-1
3933.696969,3930.090909,4310.787878,4486.454545,4227.848484,4371.060606,5018.60606,4233.515151,-1
3936.787878,3936.787878,4298.424242,4486.454545,4229.90909,4370.030303,5013.969696,4236.60606,-1
3930.090909,3922.878787,4298.424242,4487.484848,4236.090909,4371.575757,5024.272727,4235.060606,-1
3928.545454,3919.787878,4296.363636,4488,4236.60606,4375.696969,5038.696969,4234.030303,-1
3928.545454,3930.60606,4295.333333,4484.90909,4229.393939,4374.151515,5036.636363,4230.424242,-1
3928.030303,3925.969697,4295.848484,4481.818181,4227.333333,4369,5025.30303,4228.878787,-1
3937.818181,3927.515151,4308.727272,4491.60606,4237.636363,4380.333333,5029.424242,4242.787878,-1
3941.939394,3934.727272,4314.90909,4496.757575,4243.30303,4391.151515,5041.272727,4250.515151,-1
3930.60606,3924.424242,4297.393939,4482.333333,4236.090909,4375.181818,5037.151515,4238.666666,-1
3918.757575,3902.272727,4284,4465.333333,4226.818181,4359.212121,5020.151515,4230.424242,-1
3916.696969,3892.484848,4285.545454,4460.696969,4221.666666,4362.818181,5017.060606,4229.90909,-1
3922.363636,3907.424242,4284.515151,4468.424242,4225.787878,4366.939394,5020.666666,4223.727272,-1
3933.696969,3931.636363,4293.272727,4481.818181,4244.333333,4376.727272,5022.212121,4234.030303,-1
3944,3940.393939,4314.90909,4493.666666,4255.666666,4390.636363,5033.545454,4253.090909,-1
3947.60606,3934.727272,4318,4493.151515,4249.484848,4391.666666,5047.454545,4249.484848,-1
3949.666666,3932.666666,4302.030303,4490.575757,4246.90909,4388.060606,5045.393939,4234.545454,-1
3941.424242,3928.030303,4298.939394,4487.484848,4238.151515,4380.333333,5028.90909,4229.393939,-1
3932.151515,3923.393939,4306.666666,4482.333333,4228.363636,4376.212121,5025.818181,4234.030303,-1
3942.969697,3924.424242,4307.696969,4484.90909,4237.636363,4386.515151,5040.242424,4240.212121,-1
3950.696969,3920.818181,4304.60606,4486.454545,4242.272727,4387.030303,5042.818181,4236.090909,-1
3943.484848,3922.878787,4304.60606,4482.848484,4234.030303,4375.696969,5037.151515,4236.60606,-1
3949.151515,3936.272727,4308.212121,4488,4241.242424,4381.878787,5044.363636,4247.424242,-1
3957.909091,3939.363636,4312.333333,4491.60606,4248.454545,4389.090909,5042.30303,4247.424242,-1
3940.909091,3923.909091,4303.060606,4478.212121,4232.484848,4375.696969,5021.181818,4228.878787,-1
3930.090909,3916.696969,4289.151515,4469.454545,4223.212121,4367.454545,5019.636363,4222.181818,-1
3946.575757,3920.818181,4295.848484,4478.727272,4232.484848,4376.212121,5038.696969,4233,-1
3947.090909,3906.393939,4300.484848,4476.666666,4229.90909,4378.272727,5037.151515,4226.30303,-1
3931.121212,3897.636363,4286.575757,4464.818181,4217.545454,4368.484848,5022.727272,4209.30303,-1
3931.636363,3914.121212,4284,4466.878787,4212.90909,4364.363636,5024.272727,4211.878787,-1
3935.757575,3921.848484,4291.212121,4465.848484,4212.393939,4366.424242,5025.30303,4218.575757,-1
3933.696969,3917.212121,4291.212121,4461.727272,4217.545454,4369,5018.090909,4218.575757,-1
3941.939394,3916.181818,4286.575757,4468.939393,4226.818181,4373.636363,5024.787878,4225.787878,-1
3941.424242,3906.909091,4278.333333,4463.787878,4219.60606,4368.484848,5027.878787,4226.818181,-1
3926.484848,3902.787878,4273.696969,4444.727272,4203.121212,4355.090909,5009.333333,4213.424242,-1
3924.424242,3913.090909,4274.212121,4442.666666,4203.121212,4352.515151,4995.939393,4205.181818,-1
3940.393939,3916.181818,4275.242424,4458.121212,4217.030303,4361.272727,5004.181818,4209.818181,-1
3943.484848,3910,4275.757575,4459.151515,4216.515151,4360.757575,5010.363636,4212.393939,-1
3923.909091,3903.30303,4272.151515,4445.242424,4200.030303,4349.424242,5001.60606,4200.545454,-1
3916.696969,3891.454545,4269.575757,4443.181818,4199.515151,4345.818181,4997.484848,4190.757575,-1
3925.454545,3883.212121,4274.727272,4452.969697,4207.757575,4348.393939,4995.939393,4193.848484,-1
3923.909091,3902.272727,4281.424242,4455.030303,4202.60606,4346.848484,4991.818181,4193.848484,-1
3918.757575,3924.424242,4281.939394,4451.939393,4197.454545,4344.787878,4988.727272,4188.181818,-1
3916.696969,3901.242424,4275.242424,4447.30303,4194.878787,4335.515151,4975.333333,4180.454545,-1
3913.090909,3881.151515,4269.060606,4439.060606,4187.151515,4328.818181,4970.696969,4179.939394,-1
3921.848484,3910.515151,4270.60606,4444.212121,4191.787878,4342.727272,4996.454545,4198.484848,-1
3937.30303,3931.636363,4277.818181,4457.090909,4206.727272,4356.121212,5015.515151,4216,-1
3930.60606,3911.545454,4276.787878,4451.939393,4203.636363,4346.848484,4998.515151,4206.212121,-1
3914.121212,3890.939394,4264.939394,4441.636363,4186.636363,4333.969697,4982.030303,4191.272727,-1
3915.151515,3890.424242,4259.787878,4441.636363,4183.030303,4334.484848,4982.545454,4187.151515,-1
3925.454545,3905.878787,4274.727272,4449.363636,4194.878787,4343.242424,4988.212121,4191.787878,-1
3924.939394,3905.878787,4282.969697,4450.90909,4199,4347.363636,4997.484848,4194.878787,-1
3917.727272,3874.454545,4264.424242,4441.121212,4191.787878,4343.242424,4997.484848,4188.181818,-1
3918.757575,3875.484848,4256.181818,4439.060606,4194.878787,4341.181818,4992.848484,4185.090909,-1
3924.939394,3908.969697,4269.060606,4448.333333,4200.545454,4346.333333,4995.424242,4190.757575,-1
3925.454545,3913.090909,4274.212121,4448.848484,4193.848484,4346.333333,4992.848484,4191.272727,-1
3925.454545,3908.454545,4276.787878,4446.787878,4196.424242,4347.363636,4987.696969,4191.787878,-1
3924.424242,3911.030303,4272.666666,4449.363636,4203.121212,4347.363636,4992.848484,4193.333333,-1
3921.333333,3904.333333,4266.484848,4446.787878,4198.484848,4341.181818,4998,4188.696969,-1
3923.393939,3903.30303,4275.757575,4447.30303,4197.454545,4344.787878,4998.515151,4190.757575,-1
3921.848484,3905.878787,4275.242424,4445.242424,4196.939394,4346.333333,4995.939393,4190.757575,-1
3912.575757,3891.969697,4256.696969,4437.515151,4190.242424,4338.60606,4985.121212,4180.969697,-1
3912.575757,3897.636363,4260.818181,4446.787878,4192.818181,4340.666666,4981,4183.030303,-1
3914.121212,3911.545454,4278.333333,4456.060606,4200.030303,4345.818181,4989.757575,4188.181818,-1
3905.363636,3881.151515,4269.575757,4444.727272,4196.424242,4343.242424,4991.818181,4181.484848,-1
3899.696969,3862.60606,4262.363636,4442.666666,4193.848484,4345.818181,4988.727272,4178.90909,-1
3902.272727,3893.515151,4273.181818,4451.939393,4197.969697,4352,4993.363636,4180.454545,-1
3893.515151,3916.696969,4274.212121,4444.727272,4191.787878,4344.272727,4988.212121,4173.757575,-1
3883.727272,3901.757575,4270.090909,4438.030303,4183.030303,4336.545454,4980.484848,4172.727272,-1
3894.030303,3886.30303,4273.181818,4448.333333,4191.272727,4347.878787,4988.727272,4184.060606,-1
3907.939394,3900.212121,4278.848484,4454.515151,4208.787878,4360.242424,4998.515151,4188.696969,-1
3906.393939,3918.757575,4285.545454,4452.969697,4208.272727,4354.060606,5001.090909,4184.060606,-1
3898.151515,3914.121212,4284,4449.363636,4195.393939,4342.727272,5002.636363,4177.878787,-1
3902.272727,3910,4279.363636,4448.333333,4202.090909,4350.969697,5002.636363,4180.969697,-1
3916.181818,3924.939394,4282.969697,4455.545454,4214.969697,4362.818181,5003.666666,4195.90909,-1
3918.242424,3919.272727,4285.545454,4459.666666,4209.818181,4357.666666,5008.818181,4200.030303,-1
3910,3898.666666,4280.90909,4455.545454,4207.757575,4351.484848,5007.787878,4192.30303,-1
3907.424242,3900.727272,4282.454545,4454,4217.545454,4355.60606,5003.666666,4189.212121,-1
3907.424242,3904.848484,4285.030303,4454.515151,4215.484848,4355.60606,5001.090909,4187.666666,-1
3905.363636,3908.969697,4276.272727,4454,4206.212121,4348.393939,4998.515151,4184.575757,-1
3913.090909,3916.696969,4273.181818,4458.636363,4208.787878,4351.484848,5001.60606,4192.30303,-1
3921.333333,3913.090909,4287.090909,4464.818181,4214.454545,4361.272727,5005.212121,4203.121212,-1
3915.151515,3912.575757,4292.757575,4461.727272,4210.333333,4361.272727,5003.666666,4201.575757,-1
3902.787878,3921.848484,4282.454545,4452.969697,4202.090909,4352,5000.575757,4193.333333,-1
3899.696969,3916.696969,4278.848484,4452.969697,4199.515151,4348.393939,4999.545454,4189.727272,-1
3906.909091,3906.393939,4286.575757,4461.212121,4206.212121,4356.121212,5004.181818,4196.424242,-1
3903.818181,3907.424242,4275.757575,4452.454545,4201.575757,4352.515151,4999.030303,4194.363636,-1
3898.151515,3904.333333,4262.878787,4439.575757,4192.818181,4341.696969,4989.757575,4182.515151,-1
3912.575757,3903.30303,4278.333333,4453.484848,4208.787878,4350.969697,5004.181818,4194.878787,-1
3917.212121,3906.393939,4286.575757,4464.818181,4222.181818,4364.363636,5020.151515,4211.363636,-1
3903.30303,3908.969697,4276.787878,4456.575757,4217.545454,4363.333333,5013.454545,4202.090909,-1
3904.848484,3912.060606,4287.60606,4460.181818,4224.757575,4366.939394,5009.333333,4194.878787,-1
3914.636363,3908.969697,4297.393939,4464.818181,4226.818181,4365.90909,5013.454545,4197.454545,-1
3907.939394,3908.454545,4277.818181,4448.848484,4208.272727,4349.424242,5000.060606,4188.181818,-1
3902.272727,3904.848484,4261.333333,4439.575757,4200.545454,4341.696969,4982.030303,4182,-1
3908.454545,3898.666666,4270.090909,4450.393939,4207.242424,4347.878787,4988.212121,4191.272727,-1
3909.484848,3903.30303,4280.393939,4457.090909,4207.242424,4350.969697,5006.757575,4199.515151,-1
3900.727272,3907.939394,4275.242424,4450.90909,4204.151515,4350.454545,5008.818181,4194.363636,-1
3896.60606,3900.212121,4271.121212,4449.363636,4208.787878,4353.030303,5002.121212,4186.121212,-1
3904.848484,3897.121212,4278.333333,4453.484848,4213.424242,4353.545454,5006.242424,4187.151515,-1
3903.818181,3900.212121,4275.242424,4448.333333,4204.666666,4346.848484,5002.121212,4185.60606,-1
3887.848484,3882.181818,4255.151515,4432.363636,4185.090909,4335,4980.484848,4168.60606,-1
3887.848484,3874.454545,4251.545454,4432.878787,4179.939394,4331.90909,4975.333333,4162.424242,-1
3905.878787,3899.696969,4271.636363,4445.757575,4192.818181,4342.212121,4994.90909,4180.969697,-1
3908.969697,3907.939394,4270.090909,4444.212121,4189.212121,4342.727272,4999.030303,4190.757575,-1
3901.757575,3896.090909,4259.272727,4442.151515,4180.454545,4335.515151,4988.212121,4183.545454,-1
3904.848484,3903.818181,4271.636363,4448.333333,4189.727272,4340.666666,4996.969696,4183.545454,-1
3906.393939,3913.090909,4278.333333,4445.757575,4197.454545,4348.393939,5001.60606,4190.757575,-1
3905.363636,3908.969697,4271.121212,4445.242424,4200.545454,4352,4990.272727,4195.393939,-1
3909.484848,3908.969697,4273.696969,4452.969697,4208.272727,4357.151515,4997.484848,4199,-1
3908.969697,3903.30303,4273.181818,4448.848484,4204.151515,4352,5007.272727,4190.757575,-1
3903.30303,3894.545454,4263.393939,4442.151515,4195.393939,4343.757575,4993.878787,4179.424242,-1
3905.878787,3906.909091,4272.666666,4447.818181,4202.090909,4348.393939,4990.272727,4188.181818,-1
3908.454545,3907.424242,4276.787878,4447.30303,4202.090909,4349.424242,5001.60606,4195.393939,-1
3904.848484,3883.727272,4260.30303,4438.030303,4188.696969,4340.666666,4991.30303,4184.575757,-1
3907.939394,3891.454545,4261.333333,4442.666666,4193.848484,4344.272727,4986.151515,4186.636363,-1
3917.727272,3923.909091,4278.333333,4455.545454,4203.636363,4356.121212,5004.181818,4202.090909,-1
3911.545454,3917.727272,4273.181818,4450.90909,4191.787878,4346.848484,5005.212121,4194.878787,-1
3898.666666,3892.484848,4263.393939,4441.121212,4180.454545,4333.969697,4991.30303,4180.969697,-1
3910.515151,3905.363636,4281.939394,4455.545454,4192.818181,4346.848484,5001.60606,4193.848484,-1
3921.848484,3924.424242,4293.787878,4469.454545,4203.121212,4361.787878,5016.545454,4206.212121,-1
3905.878787,3913.60606,4279.878787,4463.272727,4197.969697,4354.575757,5003.666666,4196.939394,-1
3898.151515,3904.333333,4274.727272,4460.181818,4200.030303,4349.424242,4995.939393,4192.30303,-1
3905.363636,3908.454545,4282.454545,4460.181818,4204.151515,4355.60606,5010.878787,4194.878787,-1
3901.757575,3895.060606,4277.818181,4454,4200.030303,4350.454545,5015,4191.787878,-1
3891.454545,3881.151515,4266.484848,4451.424242,4194.878787,4344.272727,4998.515151,4186.636363,-1
3900.727272,3904.848484,4273.181818,4458.636363,4197.969697,4353.030303,4994.90909,4193.848484,-1
3907.424242,3920.818181,4280.90909,4461.727272,4201.575757,4353.030303,5001.090909,4198.484848,-1
3897.121212,3905.878787,4272.666666,4451.939393,4192.30303,4335,4995.939393,4185.090909,-1
3899.181818,3905.878787,4273.181818,4449.363636,4187.666666,4335.515151,4995.424242,4177.878787,-1
3910,3913.090909,4279.878787,4457.090909,4200.030303,4351.484848,4996.454545,4188.181818,-1
3908.969697,3911.545454,4274.727272,4458.636363,4209.30303,4353.545454,4992.333333,4193.333333,-1
3908.454545,3919.787878,4276.787878,4458.636363,4208.272727,4351.484848,5005.727272,4192.30303,-1
3911.545454,3917.212121,4286.575757,4460.181818,4208.272727,4355.090909,5012.424242,4191.787878,-1
3905.878787,3896.090909,4277.818181,4455.030303,4209.818181,4352,4993.363636,4185.090909,-1
3908.454545,3908.969697,4270.60606,4454,4214.969697,4354.060606,4999.545454,4188.696969,-1
3924.939394,3936.787878,4284,4466.363636,4222.696969,4364.363636,5027.363636,4207.757575,-1
3919.787878,3920.818181,4285.545454,4466.878787,4218.060606,4357.666666,5018.60606,4206.727272,-1
3907.424242,3898.151515,4273.696969,4460.181818,4211.363636,4345.818181,4999.030303,4193.848484,-1
3913.090909,3912.575757,4275.242424,4462.242424,4212.393939,4352,5005.727272,4197.454545,-1
3915.666666,3926.484848,4281.939394,4463.272727,4210.848484,4356.636363,5009.333333,4202.090909,-1
3907.424242,3914.121212,4278.333333,4458.636363,4210.333333,4353.030303,5003.151515,4197.969697,-1
3900.212121,3906.393939,4270.090909,4450.393939,4214.454545,4354.575757,5003.666666,4192.818181,-1
3900.727272,3908.969697,4269.060606,4449.878787,4215.484848,4360.242424,5007.272727,4191.787878,-1
3908.454545,3895.575757,4273.696969,4458.121212,4218.060606,4364.363636,5012.424242,4199,-1
3913.60606,3894.030303,4283.484848,4463.787878,4227.333333,4370.545454,5023.242424,4206.727272,-1
3904.848484,3919.272727,4286.060606,4465.848484,4224.757575,4368.484848,5023.242424,4199.515151,-1
3900.727272,3930.090909,4282.969697,4471,4217.030303,4361.272727,5012.424242,4194.363636,-1
3915.151515,3923.909091,4292.242424,4479.757575,4221.666666,4366.939394,5016.545454,4203.636363,-1
3919.787878,3920.818181,4299.454545,4477.696969,4221.666666,4367.969697,5019.636363,4207.242424,-1
3908.454545,3907.939394,4282.454545,4473.575757,4213.424242,4358.181818,5005.727272,4197.454545,-1
3903.818181,3898.151515,4271.121212,4473.575757,4216,4357.666666,5002.121212,4192.30303,-1
3907.424242,3916.181818,4287.60606,4474.60606,4224.757575,4365.393939,5011.90909,4194.878787,-1
3905.878787,3920.818181,4295.333333,4472.030303,4222.181818,4365.90909,5010.878787,4196.939394,-1
3907.939394,3902.272727,4286.060606,4469.454545,4221.666666,4364.363636,5008.818181,4199,-1
3921.333333,3911.030303,4288.636363,4475.636363,4231.454545,4373.121212,5022.727272,4208.272727,-1
3923.909091,3930.60606,4290.696969,4476.151515,4233.515151,4377.242424,5027.878787,4213.424242,-1
3910,3915.666666,4280.393939,4464.818181,4223.727272,4364.363636,5012.424242,4204.151515,-1
3900.727272,3890.939394,4276.787878,4459.151515,4218.060606,4350.969697,5003.151515,4197.454545,-1
3915.151515,3908.454545,4296.363636,4475.121212,4231.969697,4365.393939,5020.666666,4209.818181,-1
3932.151515,3939.363636,4310.272727,4490.060606,4244.333333,4384.454545,5039.212121,4223.727272,-1
3923.909091,3927.515151,4290.696969,4478.727272,4234.030303,4370.030303,5025.818181,4216,-1
3910,3901.242424,4273.696969,4462.757575,4219.60606,4349.939394,5003.666666,4205.181818,-1
3918.242424,3912.575757,4288.636363,4473.575757,4222.696969,4358.696969,5007.272727,4214.969697,-1
