F7 Value,T7 Value,P7 Value,O1 Value,O2 Value,P8 Value,T8 Value,F8 Value,class
3912.575757,3910,4278.333333,4442.666666,4207.242424,4346.333333,4994.90909,4184.575757,-1
3911.545454,3903.818181,4276.787878,4438.030303,4211.878787,4347.878787,4998.515151,4187.666666,-1
3905.878787,3899.181818,4276.272727,4438.030303,4209.818181,4344.787878,4993.363636,4177.878787,-1
3894.545454,3898.151515,4272.666666,4443.181818,4197.454545,4333.454545,4986.151515,4165.515151,-1
3889.393939,3899.696969,4271.636363,4437,4196.424242,4331.90909,4990.787878,4165,-1
3898.666666,3904.848484,4275.242424,4432.878787,4203.636363,4343.242424,5000.575757,4176.848484,-1
3905.878787,3906.393939,4276.787878,4439.575757,4204.151515,4344.272727,5000.060606,4175.818181,-1
3900.727272,3900.727272,4276.787878,4435.454545,4200.030303,4338.090909,4994.393939,4162.939394,-1
3901.757575,3899.696969,4276.272727,4431.333333,4200.030303,4337.575757,4992.848484,4170.151515,-1
3913.090909,3908.969697,4275.242424,4436.484848,4200.545454,4339.121212,4987.696969,4188.181818,-1
3915.151515,3908.969697,4273.181818,4433.393939,4194.878787,4335.515151,4984.090909,4185.090909,-1
3911.030303,3900.727272,4274.212121,4433.90909,4194.363636,4329.848484,4991.818181,4177.363636,-1
3910.515151,3898.666666,4277.818181,4441.636363,4199,4329.848484,4990.787878,4182.515151,-1
3907.939394,3900.212121,4276.787878,4440.090909,4196.424242,4333.454545,4985.636363,4179.424242,-1
3907.939394,3903.30303,4273.696969,4433.90909,4199.515151,4338.60606,4996.454545,4172.727272,-1
3911.545454,3904.333333,4271.636363,4433.90909,4208.787878,4344.787878,5001.60606,4171.181818,-1
3911.030303,3901.757575,4272.151515,4436.484848,4206.212121,4344.787878,4990.272727,4166.545454,-1
3905.878787,3905.363636,4275.242424,4433.393939,4202.090909,4342.727272,4992.848484,4171.181818,-1
3902.272727,3909.484848,4275.242424,4432.878787,4206.212121,4343.757575,5001.60606,4188.181818,-1
3910,3908.969697,4278.848484,4438.545454,4210.848484,4346.848484,5008.818181,4195.393939,-1
3918.242424,3904.848484,4281.424242,4441.636363,4209.30303,4344.787878,5009.333333,4187.666666,-1
3910,3899.181818,4276.787878,4435.969697,4199.515151,4335,4990.272727,4182.515151,-1
3901.242424,3898.151515,4272.151515,4430.818181,4190.242424,4331.90909,4977.393939,4185.60606,-1
3911.545454,3903.30303,4273.696969,4430.818181,4194.363636,4337.060606,4986.666666,4196.424242,-1
3928.545454,3911.545454,4278.848484,4430.818181,4201.575757,4342.727272,5003.151515,4205.696969,-1
3927,3915.666666,4279.878787,4432.363636,4196.939394,4343.242424,5012.424242,4198.484848,-1
3915.666666,3907.939394,4274.727272,4435.454545,4195.90909,4341.696969,5009.848484,4188.181818,-1
3908.969697,3901.242424,4274.212121,4437,4205.696969,4345.30303,5000.060606,4194.878787,-1
3903.30303,3898.666666,4276.787878,4439.575757,4209.30303,4345.30303,4993.363636,4193.333333,-1
3903.30303,3896.090909,4276.272727,4441.636363,4210.848484,4341.181818,4990.787878,4174.787878,-1
3905.363636,3897.121212,4273.181818,4435.454545,4214.454545,4344.787878,4988.727272,4166.545454,-1
3907.424242,3897.636363,4272.151515,4432.878787,4209.818181,4347.878787,4991.818181,4178.90909,-1
3910,3900.212121,4276.272727,4444.727272,4202.090909,4344.272727,4991.818181,4200.545454,-1
3906.393939,3904.333333,4279.363636,4447.30303,4196.939394,4339.121212,4999.030303,4211.363636,-1
3904.848484,3902.787878,4275.757575,4428.242424,4188.696969,4334.484848,5005.727272,4207.757575,-1
3908.969697,3897.636363,4267.515151,4417.939394,4176.333333,4325.727272,4986.666666,4196.424242,-1
3903.818181,3896.090909,4265.969697,4427.727272,4175.818181,4319.030303,4964,4180.454545,-1
3892.484848,3894.030303,4272.666666,4437.515151,4194.363636,4325.212121,4974.818181,4171.696969,-1
3886.818181,3882.696969,4272.666666,4435.969697,4201.575757,4331.90909,4989.242424,4173.242424,-1
3887.333333,3877.545454,4262.363636,4433.393939,4195.393939,4336.030303,4983.575757,4178.90909,-1
3895.575757,3883.212121,4257.212121,4434.939394,4199.515151,4338.60606,4982.545454,4180.454545,-1
3896.60606,3887.333333,4259.272727,4431.333333,4199,4336.545454,4984.090909,4175.30303,-1
3894.545454,3891.454545,4258.242424,4420.515151,4187.666666,4337.060606,4986.666666,4177.878787,-1
3901.242424,3894.545454,4257.727272,4416.90909,4182,4336.545454,4989.242424,4189.727272,-1
3899.181818,3892.484848,4259.787878,4420,4176.333333,4329.848484,4982.030303,4194.878787,-1
3886.818181,3888.878787,4260.30303,4417.424242,4166.545454,4321.090909,4975.848484,4191.787878,-1
3884.757575,3887.848484,4264.424242,4415.363636,4160.363636,4313.878787,4974.818181,4180.454545,-1
3898.151515,3889.393939,4267,4416.90909,4159.848484,4312.333333,4973.272727,4174.272727,-1
3902.787878,3884.757575,4256.696969,4415.878787,4166.030303,4317.484848,4966.575757,4184.060606,-1
3889.393939,3877.545454,4246.90909,4420,4174.787878,4322.636363,4965.030303,4188.696969,-1
3882.696969,3880.636363,4251.030303,4432.878787,4180.454545,4328.818181,4977.90909,4174.272727,-1
3888.363636,3884.757575,4255.666666,4444.727272,4180.454545,4331.393939,4985.121212,4158.30303,-1
3895.060606,3887.848484,4256.181818,4447.818181,4183.030303,4327.787878,4974.818181,4162.424242,-1
3899.696969,3895.060606,4258.242424,4446.787878,4187.666666,4330.363636,4974.818181,4184.575757,-1
3903.818181,3899.696969,4265.454545,4447.818181,4190.757575,4346.333333,4996.454545,4205.181818,-1
3904.333333,3896.090909,4271.636363,4449.363636,4193.333333,4356.121212,5007.272727,4210.333333,-1
3895.060606,3888.363636,4267,4451.424242,4189.212121,4344.787878,4993.878787,4197.969697,-1
3885.787878,3881.151515,4259.272727,4451.939393,4174.787878,4329.333333,4980.484848,4191.272727,-1
3887.333333,3880.121212,4260.30303,4448.333333,4167.575757,4322.121212,4976.878787,4195.393939,-1
3894.545454,3882.696969,4262.878787,4441.636363,4173.757575,4320.575757,4972.242424,4186.121212,-1
3892.484848,3881.666666,4259.272727,4438.030303,4181.484848,4321.090909,4968.636363,4170.151515,-1
3885.787878,3880.121212,4255.666666,4438.545454,4182,4320.575757,4971.212121,4169.636363,-1
3887.848484,3883.212121,4258.242424,4444.727272,4184.060606,4322.636363,4969.666666,4175.818181,-1
3891.969697,3881.666666,4263.90909,4449.363636,4190.757575,4328.818181,4965.545454,4177.878787,-1
3895.060606,3875.484848,4262.363636,4443.181818,4186.121212,4329.333333,4970.181818,4172.727272,-1
3903.30303,3878.575757,4261.333333,4437,4178.90909,4328.30303,4978.424242,4170.666666,-1
3907.939394,3883.212121,4265.454545,4441.636363,4180.454545,4330.363636,4976.363636,4181.484848,-1
3902.272727,3879.090909,4263.90909,4446.272727,4184.060606,4328.818181,4974.30303,4190.757575,-1
3896.60606,3873.424242,4258.757575,4446.272727,4186.636363,4326.757575,4980.484848,4184.575757,-1
3888.363636,3866.727272,4258.242424,4447.30303,4189.727272,4324.696969,4977.90909,4170.151515,-1
3876.515151,3864.666666,4258.757575,4444.727272,4191.272727,4321.60606,4971.212121,4163.454545,-1
3867.242424,3864.151515,4250,4437.515151,4188.181818,4318.515151,4965.545454,4157.272727,-1
3868.272727,3862.090909,4243.30303,4434.939394,4184.575757,4318.515151,4955.757575,4150.575757,-1
3876.515151,3865.696969,4250.515151,4433.90909,4181.484848,4318,4953.181818,4153.151515,-1
3878.060606,3868.787878,4255.666666,4433.393939,4178.90909,4312.333333,4952.151515,4159.848484,-1
3879.60606,3873.424242,4256.696969,4436.484848,4179.939394,4312.848484,4939.272727,4166.030303,-1
3886.30303,3875.484848,4256.181818,4434.939394,4176.333333,4318,4934.121212,4168.090909,-1
3885.272727,3871.363636,4254.121212,4430.818181,4173.242424,4315.424242,4950.60606,4167.060606,-1
3877.545454,3866.727272,4254.121212,4441.121212,4182.515151,4315.939394,4968.121212,4169.636363,-1
3872.909091,3865.181818,4252.060606,4450.90909,4197.969697,4328.30303,4971.212121,4172.212121,-1
3877.545454,3871.363636,4244.333333,4443.181818,4210.333333,4339.636363,4974.30303,4174.272727,-1
3884.757575,3881.666666,4241.757575,4432.878787,4216.515151,4342.727272,4985.121212,4175.30303,-1
3883.727272,3884.242424,4238.151515,4430.818181,4211.878787,4342.212121,4986.666666,4168.090909,-1
3878.575757,3878.575757,4231.969697,4425.666666,4203.121212,4338.090909,4973.272727,4162.424242,-1
3869.818181,3871.878787,4234.030303,4418.454545,4194.878787,4329.333333,4961.939393,4162.424242,-1
3862.60606,3871.363636,4237.121212,4416.90909,4180.454545,4320.060606,4965.030303,4158.30303,-1
3864.666666,3873.424242,4233,4415.878787,4167.060606,4311.818181,4956.272727,4146.969697,-1
3870.848484,3866.727272,4233.515151,4415.363636,4167.060606,4307.696969,4930.515151,4141.30303,-1
3878.060606,3864.666666,4241.757575,4417.939394,4183.030303,4321.60606,4938.242424,4157.272727,-1
3883.212121,3877.030303,4243.30303,4418.454545,4196.424242,4338.60606,4969.151515,4177.363636,-1
3883.212121,3884.242424,4241.242424,4419.484848,4193.333333,4337.060606,4973.787878,4174.272727,-1
3878.060606,3877.545454,4245.363636,4422.060606,4186.121212,4327.272727,4965.545454,4162.424242,-1
3873.424242,3874.454545,4246.393939,4422.575757,4187.666666,4327.787878,4972.242424,4169.121212,-1
3874.454545,3876,4242.272727,4423.60606,4197.454545,4336.030303,4981,4184.060606,-1
3871.363636,3869.818181,4240.212121,4429.272727,4199.515151,4335.515151,4975.333333,4174.787878,-1
3863.121212,3864.151515,4238.666666,4426.181818,4188.181818,4323.151515,4961.424242,4151.60606,-1
3861.575757,3868.272727,4232.484848,4419.484848,4174.272727,4308.727272,4948.030303,4149.545454,-1
3862.090909,3869.818181,4227.848484,4415.878787,4176.333333,4308.212121,4939.272727,4159.333333,-1
3861.575757,3868.787878,4234.030303,4413.818181,4188.696969,4319.545454,4937.727272,4156.242424,-1
3863.636363,3867.757575,4235.575757,4413.30303,4176.848484,4320.575757,4936.696969,4145.939394,-1
3868.787878,3866.727272,4232.484848,4413.818181,4158.30303,4310.787878,4943.393939,4149.030303,-1
3875.484848,3870.333333,4234.545454,4408.666666,4170.151515,4311.818181,4953.181818,4163.454545,-1
3872.393939,3869.818181,4231.454545,4402.484848,4177.878787,4318,4941.848484,4169.636363,-1
3865.181818,3865.696969,4225.272727,4404.545454,4169.636363,4322.636363,4937.727272,4170.151515,-1
3870.848484,3864.151515,4229.393939,4408.666666,4175.818181,4327.787878,4969.666666,4173.242424,-1
3879.60606,3861.575757,4231.969697,4410.727272,4186.636363,4329.333333,4994.90909,4179.424242,-1
3873.939394,3864.666666,4231.454545,4416.393939,4188.696969,4332.424242,4992.333333,4184.575757,-1
3855.909091,3870.333333,4238.666666,4423.090909,4192.30303,4334.484848,4989.242424,4181.484848,-1
3845.60606,3869.818181,4238.151515,4423.090909,4187.666666,4323.151515,4980.484848,4168.090909,-1
3849.727272,3866.212121,4227.333333,4412.787878,4174.272727,4309.242424,4955.242424,4153.666666,-1
3860.030303,3865.181818,4226.30303,4403.515151,4167.575757,4306.666666,4931.545454,4148,-1
3864.666666,3865.181818,4232.484848,4407.121212,4168.60606,4306.151515,4928.969696,4153.666666,-1
3858.484848,3864.151515,4231.969697,4415.363636,4167.060606,4305.121212,4938.757575,4154.696969,-1
3856.424242,3865.696969,4230.424242,4411.242424,4168.090909,4311.30303,4946.484848,4155.212121,-1
3864.666666,3866.727272,4233.515151,4407.636363,4176.333333,4322.636363,4958.333333,4168.090909,-1
3872.393939,3863.636363,4236.090909,4415.363636,4184.060606,4328.30303,4981.515151,4178.90909,-1
3876,3862.60606,4238.666666,4418.454545,4186.121212,4331.393939,4997.484848,4182,-1
3875.484848,3863.121212,4237.121212,4418.454545,4187.151515,4337.575757,4989.242424,4180.454545,-1
3872.909091,3864.151515,4236.090909,4428.242424,4187.151515,4333.454545,4974.30303,4174.787878,-1
3877.030303,3867.757575,4241.757575,4429.787878,4186.636363,4324.181818,4970.181818,4173.757575,-1
3880.636363,3871.878787,4245.363636,4418.454545,4188.181818,4321.090909,4966.575757,4177.878787,-1
3877.545454,3871.363636,4242.272727,4416.90909,4187.151515,4320.060606,4955.757575,4176.848484,-1
3884.757575,3870.333333,4237.121212,4418.969697,4177.363636,4309.757575,4946.484848,4172.212121,-1
3901.242424,3874.969697,4235.575757,4415.878787,4173.757575,4306.151515,4946.484848,4188.181818,-1
3911.545454,3881.151515,4239.696969,4415.878787,4183.545454,4320.575757,4952.151515,4223.212121,-1
3920.30303,3878.060606,4241.757575,4418.969697,4186.121212,4328.818181,4966.060606,4243.30303,-1
3942.969697,3879.090909,4242.272727,4418.969697,4185.60606,4327.272727,4986.666666,4249.484848,-1
3965.121212,3885.272727,4244.848484,4418.969697,4193.333333,4332.424242,4999.545454,4260.30303,-1
3965.121212,3883.727272,4246.393939,4417.939394,4201.060606,4339.121212,5003.151515,4274.212121,-1
3963.575757,3884.757575,4247.424242,4420,4200.545454,4338.090909,5009.848484,4285.545454,-1
3969.757575,3888.363636,4243.818181,4424.121212,4196.424242,4333.969697,5007.787878,4291.727272,-1
3975.939394,3885.787878,4237.636363,4413.818181,4197.969697,4338.090909,5001.090909,4293.787878,-1
3976.454545,3881.666666,4236.60606,4401.969697,4199,4342.212121,5006.757575,4298.424242,-1
3970.787878,3878.575757,4240.212121,4410.727272,4192.818181,4336.030303,5007.272727,4300.484848,-1
3961.515151,3875.484848,4242.272727,4421.030303,4186.636363,4328.818181,4992.848484,4292.757575,-1
3941.939394,3868.272727,4237.636363,4415.878787,4177.878787,4319.545454,4977.90909,4271.636363,-1
3928.030303,3864.666666,4236.60606,4411.757575,4174.272727,4309.242424,4970.181818,4251.030303,-1
3928.545454,3866.212121,4241.242424,4419.484848,4180.969697,4313.363636,4967.090909,4245.878787,-1
3934.727272,3867.242424,4241.242424,4423.60606,4179.424242,4323.151515,4966.575757,4244.848484,-1
3945.030303,3874.969697,4237.636363,4424.121212,4171.181818,4324.696969,4977.90909,4239.181818,-1
3949.151515,3883.727272,4239.181818,4429.272727,4174.272727,4323.151515,4989.242424,4236.090909,-1
3942.969697,3884.757575,4242.787878,4432.878787,4183.545454,4325.727272,4987.181818,4240.212121,-1
3934.212121,3883.212121,4242.787878,4432.363636,4190.757575,4333.454545,4991.30303,4242.272727,-1
3922.363636,3879.60606,4245.878787,4437.515151,4192.30303,4336.030303,4999.545454,4232.484848,-1
3908.969697,3874.454545,4250.515151,4441.636363,4188.696969,4334.484848,5000.575757,4222.181818,-1
3899.696969,3869.30303,4247.939394,4436.484848,4187.151515,4330.878787,4994.90909,4218.060606,-1
3893,3870.848484,4245.878787,4443.181818,4193.848484,4332.424242,4987.696969,4216,-1
3888.878787,3877.545454,4250,4452.969697,4202.60606,4337.060606,4990.272727,4216.515151,-1
3891.969697,3877.030303,4250,4445.757575,4200.545454,4336.030303,5001.090909,4214.454545,-1
3899.181818,3878.060606,4244.333333,4434.939394,4198.484848,4336.545454,5005.212121,4210.848484,-1
3901.242424,3881.666666,4242.272727,4429.787878,4197.969697,4338.60606,4993.363636,4206.727272,-1
3905.363636,3880.121212,4244.333333,4421.030303,4192.30303,4336.030303,4986.666666,4199.515151,-1
3914.636363,3879.60606,4244.848484,4417.939394,4183.030303,4329.848484,4988.212121,4197.969697,-1
3918.242424,3883.212121,4246.393939,4426.181818,4175.818181,4326.242424,4982.030303,4197.969697,-1
3914.121212,3889.393939,4253.090909,4430.818181,4182,4329.848484,4983.575757,4194.878787,-1
3904.848484,3888.878787,4257.212121,4432.363636,4194.878787,4335.515151,4994.90909,4195.393939,-1
3895.060606,3880.121212,4253.60606,4435.969697,4202.60606,4339.636363,5003.151515,4201.575757,-1
3890.424242,3873.939394,4255.666666,4439.060606,4214.969697,4349.424242,5012.424242,4206.727272,-1
3886.818181,3878.060606,4260.818181,4438.545454,4226.30303,4357.666666,5017.575757,4208.272727,-1
3884.757575,3884.757575,4258.757575,4437.515151,4222.181818,4357.151515,5015,4209.30303,-1
3879.60606,3882.181818,4256.181818,4438.545454,4215.484848,4347.878787,5005.727272,4203.121212,-1
3871.878787,3874.969697,4257.212121,4438.030303,4209.818181,4336.030303,4994.90909,4190.757575,-1
3874.969697,3877.545454,4259.272727,4437.515151,4205.181818,4333.969697,4988.727272,4184.060606,-1
3882.181818,3882.181818,4258.242424,4438.030303,4205.696969,4337.575757,4978.424242,4176.848484,-1
3887.848484,3880.121212,4258.757575,4438.030303,4207.242424,4336.030303,4970.181818,4175.818181,-1
3893.515151,3881.666666,4260.818181,4435.454545,4201.575757,4336.030303,4984.090909,4185.60606,-1
3890.424242,3881.666666,4258.757575,4433.393939,4196.939394,4337.575757,4996.454545,4188.181818,-1
3884.242424,3878.575757,4259.787878,4434.939394,4204.151515,4339.636363,4992.848484,4183.030303,-1
3879.60606,3881.151515,4263.90909,4437.515151,4214.454545,4344.787878,4994.393939,4178.393939,-1
3874.969697,3883.727272,4262.878787,4434.424242,4210.848484,4347.363636,5001.60606,4174.272727,-1
3876.515151,3876,4256.181818,4432.363636,4205.181818,4343.242424,4998,4176.848484,-1
3881.151515,3868.272727,4248.969697,4430.818181,4204.666666,4334.484848,4988.212121,4175.818181,-1
3878.060606,3871.363636,4245.363636,4425.666666,4201.060606,4330.363636,4982.545454,4167.575757,-1
3874.454545,3872.909091,4246.90909,4426.181818,4195.393939,4331.393939,4976.878787,4167.575757,-1
3878.060606,3873.424242,4255.151515,4432.878787,4197.969697,4333.969697,4977.90909,4175.30303,-1
3879.090909,3873.939394,4253.60606,4432.363636,4197.969697,4332.424242,4986.666666,4174.787878,-1
3876.515151,3867.242424,4245.878787,4429.787878,4189.212121,4326.757575,4983.060606,4165.515151,-1
3878.575757,3868.787878,4250,4432.878787,4189.212121,4330.363636,4975.333333,4163.454545,-1
3874.969697,3882.181818,4259.787878,4434.939394,4195.393939,4341.181818,4978.939393,4160.363636,-1
3866.212121,3883.212121,4258.242424,4432.363636,4196.424242,4341.696969,4983.060606,4148.515151,-1
3867.757575,3878.575757,4251.545454,4430.818181,4199.515151,4335,4983.575757,4144.393939,-1
3873.424242,3883.212121,4255.151515,4429.272727,4205.696969,4337.060606,4990.272727,4154.696969,-1
3877.545454,3886.30303,4260.818181,4430.30303,4210.333333,4345.30303,4993.878787,4170.666666,-1
3877.030303,3878.060606,4256.181818,4434.424242,4208.787878,4342.212121,4984.60606,4170.151515,-1
3867.242424,3865.181818,4244.848484,4428.757575,4195.393939,4326.242424,4977.90909,4154.696969,-1
3865.181818,3865.696969,4244.333333,4420.515151,4185.60606,4322.121212,4982.545454,4151.60606,-1
3871.878787,3875.484848,4252.060606,4425.666666,4190.757575,4333.969697,4978.939393,4159.333333,-1
3874.969697,3878.060606,4254.121212,4433.393939,4197.969697,4340.151515,4969.666666,4165.515151,-1
3871.878787,3870.333333,4254.636363,4433.393939,4199.515151,4335,4976.363636,4168.090909,-1
3868.787878,3868.787878,4254.636363,4432.878787,4205.181818,4332.939394,4988.212121,4162.939394,-1
3868.272727,3874.454545,4253.090909,4433.393939,4214.454545,4341.181818,4988.727272,4161.90909,-1
3867.242424,3871.363636,4252.575757,4431.333333,4213.939394,4347.363636,4991.30303,4173.242424,-1
3867.242424,3871.878787,4257.212121,4433.90909,4211.878787,4350.969697,5005.212121,4182,-1
3869.818181,3880.121212,4259.272727,4440.60606,4208.272727,4350.454545,5005.727272,4179.424242,-1
3876,3878.060606,4253.090909,4437.515151,4197.969697,4341.181818,4985.636363,4172.212121,-1
3885.787878,3879.090909,4253.090909,4431.333333,4194.363636,4335.515151,4984.60606,4173.242424,-1
3885.787878,3885.787878,4259.272727,4431.333333,4198.484848,4336.545454,4999.030303,4177.363636,-1
3878.060606,3882.181818,4257.727272,4430.818181,4195.90909,4333.969697,4989.242424,4170.151515,-1
3877.545454,3876,4247.939394,4420,4191.272727,4326.242424,4969.151515,4158.30303,-1
3884.757575,3877.030303,4243.818181,4414.848484,4189.727272,4326.242424,4970.181818,4156.757575,-1
3891.969697,3883.727272,4253.60606,4426.181818,4195.393939,4337.060606,4989.757575,4172.212121,-1
3889.909091,3886.30303,4264.939394,4437,4204.151515,4344.787878,5001.090909,4181.484848,-1
3881.151515,3881.151515,4256.696969,4432.878787,4197.454545,4340.666666,4994.393939,4174.272727,-1
3876,3876,4242.272727,4421.545454,4186.636363,4334.484848,4990.272727,4169.636363,-1
3871.363636,3874.454545,4246.90909,4423.090909,4191.787878,4337.575757,4994.393939,4176.333333,-1
3872.393939,3874.454545,4258.757575,4431.848484,4200.545454,4342.727272,4991.818181,4184.575757,-1
3881.151515,3879.090909,4253.090909,4427.727272,4195.90909,4337.575757,4981,4176.848484,-1
3886.30303,3883.212121,4244.848484,4416.393939,4185.60606,4326.757575,4973.787878,4157.272727,-1
3879.090909,3880.121212,4246.90909,4414.848484,4186.121212,4327.272727,4967.60606,4153.151515,-1
3873.939394,3873.424242,4248.454545,4425.666666,4187.666666,4328.818181,4964,4165.515151,-1
3878.575757,3870.848484,4251.545454,4437.515151,4187.151515,4326.242424,4974.818181,4170.666666,-1
3878.575757,3871.878787,4253.60606,4442.151515,4190.757575,4332.939394,4986.666666,4163.454545,-1
3870.848484,3874.454545,4249.484848,4440.090909,4190.757575,4339.636363,4989.757575,4161.393939,-1
3865.696969,3873.424242,4250,4438.545454,4187.666666,4336.030303,4987.181818,4165.515151,-1
3859.515151,3865.181818,4248.454545,4440.090909,4186.636363,4329.333333,4982.030303,4162.939394,-1
3859,3866.727272,4243.30303,4441.121212,4192.30303,4329.848484,4984.090909,4162.424242,-1
3866.727272,3874.969697,4248.969697,4440.60606,4196.939394,4335,4989.757575,4174.787878,-1
3871.363636,3871.363636,4251.030303,4440.60606,4190.242424,4330.878787,4984.090909,4179.424242,-1
3874.454545,3865.696969,4245.878787,4446.272727,4190.242424,4322.121212,4977.90909,4165,-1
3873.424242,3866.212121,4251.545454,4452.969697,4193.848484,4321.60606,4968.636363,4149.030303,-1
3870.848484,3867.757575,4259.787878,4448.848484,4187.151515,4326.757575,4952.151515,4153.151515,-1
3878.060606,3877.030303,4261.848484,4442.666666,4180.454545,4328.818181,4960.393939,4169.636363,-1
3882.181818,3883.727272,4257.727272,4440.090909,4181.484848,4328.30303,4981.515151,4161.90909,-1
3873.424242,3875.484848,4251.030303,4435.969697,4183.545454,4328.818181,4982.030303,4141.818181,-1
3868.787878,3868.272727,4251.030303,4434.939394,4182.515151,4326.757575,4977.90909,4151.090909,-1
3876,3872.393939,4256.696969,4435.969697,4179.939394,4323.666666,4975.333333,4166.545454,-1
3877.545454,3879.60606,4251.030303,4432.878787,4175.818181,4324.181818,4965.545454,4162.939394,-1
3869.818181,3877.545454,4242.272727,4427.727272,4173.242424,4325.727272,4967.090909,4156.242424,-1
3870.333333,3874.969697,4250,4429.787878,4182.515151,4329.848484,4986.666666,4161.393939,-1
3883.727272,3872.393939,4259.272727,4439.060606,4201.575757,4337.575757,4997.484848,4170.666666,-1
3893.515151,3869.818181,4256.696969,4441.636363,4204.666666,4339.121212,4995.424242,4176.848484,-1
3888.878787,3873.424242,4255.151515,4435.454545,4193.333333,4332.939394,4988.727272,4176.333333,-1
3879.090909,3875.484848,4261.333333,4437.515151,4188.181818,4327.787878,4975.848484,4161.90909,-1
3870.333333,3875.484848,4262.878787,4446.272727,4187.666666,4326.242424,4969.151515,4147.484848,-1
3865.181818,3879.60606,4256.696969,4441.636363,4180.454545,4325.212121,4968.636363,4143.878787,-1
3866.212121,3879.60606,4253.090909,4428.242424,4177.363636,4326.757575,4971.727272,4153.666666,-1
3876.515151,3878.060606,4253.60606,4418.454545,4186.636363,4329.333333,4981,4169.121212,-1
3883.727272,3881.151515,4255.666666,4414.848484,4193.848484,4328.818181,4985.121212,4172.727272,-1
3881.151515,3884.757575,4258.242424,4414.333333,4197.454545,4337.060606,4987.696969,4176.848484,-1
3882.696969,3884.242424,4256.696969,4415.878787,4195.393939,4344.787878,4994.393939,4186.636363,-1
3889.393939,3880.636363,4252.575757,4423.60606,4186.121212,4333.969697,4985.636363,4176.848484,-1
3891.454545,3881.666666,4254.636363,4432.363636,4184.575757,4327.787878,4972.757575,4160.363636,-1
3883.212121,3878.575757,4258.757575,4433.393939,4185.60606,4329.333333,4975.848484,4156.242424,-1
3877.030303,3871.363636,4259.787878,4433.90909,4181.484848,4320.575757,4973.787878,4155.727272,-1
3881.666666,3872.909091,4260.818181,4435.454545,4179.424242,4313.363636,4957.818181,4157.272727,-1
3883.212121,3881.151515,4257.727272,4426.181818,4182.515151,4319.030303,4957.818181,4149.030303,-1
3879.090909,3881.151515,4251.030303,4417.939394,4185.090909,4323.151515,4971.727272,4138.212121,-1
3872.909091,3878.575757,4248.454545,4414.848484,4183.545454,4320.060606,4969.666666,4146.969697,-1
3869.818181,3884.757575,4254.636363,4406.60606,4183.545454,4323.666666,4968.636363,4159.848484,-1
3867.242424,3882.181818,4255.666666,4408.666666,4184.060606,4326.757575,4972.757575,4151.090909,-1
3863.636363,3869.818181,4248.969697,4417.939394,4177.878787,4322.121212,4964.515151,4140.272727,-1
3871.363636,3873.424242,4252.575757,4422.575757,4176.333333,4322.636363,4968.121212,4149.030303,-1
3882.696969,3879.60606,4257.727272,4424.121212,4177.363636,4322.636363,4976.363636,4160.878787,-1
3888.363636,3876,4252.575757,4424.636363,4168.090909,4313.878787,4968.636363,4160.363636,-1
3898.151515,3879.60606,4250,4427.727272,4172.727272,4312.848484,4969.151515,4155.727272,-1
3911.545454,3886.818181,4252.060606,4427.212121,4197.454545,4329.848484,4977.90909,4161.393939,-1
3919.272727,3888.363636,4254.121212,4418.454545,4213.424242,4347.878787,4987.696969,4180.454545,-1
3921.848484,3887.333333,4256.181818,4413.818181,4212.393939,4350.454545,5000.060606,4188.696969,-1
3916.181818,3890.939394,4256.696969,4419.484848,4207.242424,4338.60606,4993.363636,4180.969697,-1
3901.757575,3896.60606,4259.272727,4423.090909,4195.393939,4325.727272,4977.393939,4170.666666,-1
3884.242424,3893.515151,4265.969697,4424.636363,4178.393939,4320.060606,4973.272727,4162.939394,-1
3876,3886.30303,4271.121212,4432.363636,4173.242424,4315.939394,4968.121212,4160.363636,-1
3879.090909,3884.757575,4271.636363,4434.424242,4177.363636,4312.333333,4957.818181,4155.212121,-1
3885.272727,3887.848484,4272.151515,4434.939394,4177.363636,4316.454545,4955.757575,4142.848484,-1
3891.969697,3894.030303,4271.121212,4435.454545,4183.545454,4328.818181,4965.030303,4147.484848,-1
3897.121212,3898.666666,4262.878787,4428.242424,4191.272727,4339.121212,4981.515151,4172.212121,-1
3903.30303,3897.636363,4257.727272,4418.454545,4196.424242,4344.787878,5001.090909,4188.181818,-1
3918.242424,3897.636363,4253.60606,4416.393939,4206.727272,4347.363636,5007.272727,4196.424242,-1
3926.484848,3896.090909,4247.939394,4417.424242,4217.030303,4350.969697,5005.727272,4205.696969,-1
3920.30303,3894.030303,4246.393939,4415.363636,4217.030303,4357.151515,5012.939393,4210.333333,-1
3913.60606,3888.878787,4247.424242,4419.484848,4210.848484,4349.939394,5010.878787,4204.666666,-1
3914.121212,3882.696969,4248.969697,4432.878787,4204.666666,4337.575757,4994.90909,4195.393939,-1
3908.454545,3880.636363,4255.666666,4435.454545,4200.030303,4336.545454,4984.090909,4179.424242,-1
3894.030303,3881.151515,4262.878787,4426.181818,4195.393939,4332.424242,4978.424242,4158.818181,-1
3893,3890.424242,4264.424242,4423.090909,4191.787878,4325.212121,4970.696969,4156.757575,-1
3897.121212,3896.60606,4264.939394,4427.212121,4184.060606,4320.575757,4966.575757,4159.333333,-1
3891.969697,3894.030303,4260.30303,4423.60606,4176.333333,4316.969697,4963.484848,4149.030303,-1
